time_s,mission_phase,reference_x,reference_y,reference_z,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,tracking_error_x_m,tracking_error_y_m,tracking_error_z_m,estimation_error_x_m,estimation_error_y_m,estimation_error_z_m,truth_roll_deg,truth_pitch_deg,truth_yaw_deg,reference_yaw_deg,yaw_tracking_error_deg,thrust_0_n,thrust_1_n,thrust_2_n,thrust_3_n,torque_x_nm,torque_y_nm,torque_z_nm,solver_time_ms,solver_iterations,solver_success,solver_status
43.24,figure8,2.99563,0.2155073,-2.4730223,2.9959913,0.21198874,-2.4518209,2.9950754,0.19895109,-2.465861,0.0003612377,-0.0035185599,0.021201421,-0.00091584608,-0.013037651,-0.014040087,-1.1401447,-0.4802582,-88.880434,-87.669145,-1.2112889,3.0617764,3.2511007,3.1116225,3.1292961,-0.016190676,0.038621397,0.0031049687,10.308972,5,True,Solve_Succeeded
43.25,figure8,2.9974193,0.16573626,-2.4792651,2.9971011,0.20259946,-2.4527904,2.9964503,0.18941811,-2.4668697,-0.00031817653,0.036863204,0.026474757,-0.00065076705,-0.013181355,-0.014079364,-1.295834,-0.51867611,-88.98944,-88.212399,-0.77704137,3.0617764,3.2511007,3.1116225,3.1292961,-0.016190676,0.038621397,0.0031049687,10.308972,5,True,Solve_Succeeded
43.26,figure8,2.9974193,0.16573626,-2.4792651,2.9981874,0.19320032,-2.4538247,2.9988957,0.18879309,-2.4653161,0.00076815485,0.027464066,0.025440414,0.00070829199,-0.0044072347,-0.011491384,-1.4589334,-0.5394479,-89.097963,-88.212399,-0.8855642,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.27,figure8,2.9974193,0.16573626,-2.4792651,2.9992476,0.18379106,-2.4549123,3.0002641,0.17957363,-2.4663657,0.0018283133,0.018054798,0.024352805,0.0010165139,-0.0042174276,-0.011453346,-1.6201628,-0.5476426,-89.206128,-88.212399,-0.99372914,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.28,figure8,2.9974193,0.16573626,-2.4792651,3.0002791,0.17437165,-2.4560391,3.0016133,0.17034467,-2.4674464,0.0028597734,0.0086353899,0.023226062,0.0013342465,-0.0040269779,-0.011407365,-1.7681754,-0.54944937,-89.31403,-88.212399,-1.1016307,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.29,figure8,2.9974193,0.16573626,-2.4792651,3.0012792,0.16494209,-2.4572049,3.0029422,0.16110316,-2.4685587,0.0038598813,-0.00079416595,0.022060263,0.0016630152,-0.0038389306,-0.011353788,-1.9029733,-0.54486184,-89.421702,-88.212399,-1.2093024,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.3,figure8,2.9987402,0.11586163,-2.4855112,3.0022455,0.15550251,-2.4584096,3.0085272,0.14684376,-2.4690185,0.0035053131,0.039640873,0.027101564,0.0062817168,-0.0086587433,-0.010608851,-2.0245589,-0.53387379,-89.529172,-88.752883,-0.77628959,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.31,figure8,2.9987402,0.11586163,-2.4855112,3.0031759,0.14605313,-2.4596533,3.0099517,0.13739425,-2.4701849,0.0044356928,0.030191496,0.025857878,0.0067758259,-0.0086588771,-0.01053153,-2.1329345,-0.51647907,-89.636466,-88.752883,-0.88358364,2.9860623,3.0734101,3.0813704,3.1062208,0.028826737,0.014061908,0.0016829742,9.907349,5,True,Solve_Succeeded
43.32,figure8,2.9987402,0.11586163,-2.4855112,3.0040685,0.13659435,-2.4609331,3.0113462,0.12793368,-2.4713849,0.005328272,0.020732714,0.024578133,0.007277749,-0.0086606624,-0.010451862,-2.2283067,-0.49979369,-89.743326,-88.752883,-0.99044325,3.0115449,3.0042481,3.0081332,3.1303104,0.027596387,-0.029131655,0.0017232073,10.569082,5,True,Solve_Succeeded
43.33,figure8,2.9987402,0.11586163,-2.4855112,3.0049217,0.12712654,-2.4622439,3.0127113,0.11847121,-2.472613,0.0061815257,0.011264906,0.023267262,0.0077895575,-0.0086553315,-0.010369091,-2.3110301,-0.49627405,-89.849247,-88.752883,-1.0963641,3.0115449,3.0042481,3.0081332,3.1303104,0.027596387,-0.029131655,0.0017232073,10.569082,5,True,Solve_Succeeded
43.34,figure8,2.9987402,0.11586163,-2.4855112,3.0057342,0.11764984,-2.4635858,3.0140482,0.10900638,-2.4738636,0.0069939787,0.0017882072,0.0219254,0.008314037,-0.0086434589,-0.010277753,-2.3811045,-0.50611005,-89.954182,-88.752883,-1.2012989,3.0115449,3.0042481,3.0081332,3.1303104,0.027596387,-0.029131655,0.0017232073,10.569082,5,True,Solve_Succeeded
43.35,figure8,2.9995925,0.065914598,-2.4917596,3.0065046,0.10816415,-2.4649586,3.0153555,0.099530676,-2.4751422,0.0069120197,0.042249552,0.026800942,0.0088509748,-0.0086334733,-0.010183596,-2.4385247,-0.52929415,-90.0581,-89.291437,-0.76666241,3.0115449,3.0042481,3.0081332,3.1303104,0.027596387,-0.029131655,0.0017232073,10.569082,5,True,Solve_Succeeded
43.36,figure8,2.9995925,0.065914598,-2.4917596,3.0072319,0.098669134,-2.4663623,3.0084544,0.098672522,-2.4747631,0.0076393326,0.032754537,0.025397247,0.0012224878,3.3873069e-06,-0.0084008139,-2.4832858,-0.56581925,-90.160979,-89.291437,-0.86954165,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.37,figure8,2.9995925,0.065914598,-2.4917596,3.0079155,0.0891643,-2.4677912,3.0093797,0.089507719,-2.4760526,0.0083229902,0.023249703,0.023968398,0.001464134,0.0003434192,-0.0082614037,-2.5212758,-0.60790027,-90.262844,-89.291437,-0.97140651,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.38,figure8,2.9995925,0.065914598,-2.4917596,3.008555,0.079649044,-2.4692405,3.0102676,0.080341037,-2.4773687,0.0089625026,0.013734446,0.022519097,0.0017125371,0.00069199323,-0.0081282158,-2.5573157,-0.64916993,-90.363724,-89.291437,-1.0722868,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.39,figure8,2.9995925,0.065914598,-2.4917596,3.0091498,0.070122726,-2.4707102,3.0111238,0.071161294,-2.4787087,0.0095572172,0.0042081288,0.021049378,0.0019740634,0.0010385675,-0.0079984996,-2.5914064,-0.68962666,-90.463622,-89.291437,-1.1721849,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.4,figure8,2.9999762,0.015926368,-2.4980092,3.0096991,0.060584724,-2.4722003,3.0119406,0.061962947,-2.4800675,0.009722836,0.044658356,0.02580891,0.0022415274,0.0013782236,-0.0078672011,-2.6235493,-0.7292689,-90.56254,-89.828897,-0.73364274,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.41,figure8,2.9999762,0.015926368,-2.4980092,3.0102023,0.051034427,-2.4737107,3.011592,0.04170757,-2.4781861,0.010226125,0.03510806,0.024298461,0.0013896915,-0.009326857,-0.0044753758,-2.6537456,-0.76809517,-90.66048,-89.828897,-0.83158304,2.9371066,3.0683768,2.950291,3.0739828,0.004227822,0.0017051528,0.0038244299,8.902658,4,True,Solve_Succeeded
43.42,figure8,2.9999762,0.015926368,-2.4980092,3.0106592,0.041471273,-2.4752393,3.0122771,0.032075806,-2.4794851,0.010682953,0.025544905,0.022769879,0.0016178873,-0.0093954668,-0.0042457453,-2.6807507,-0.80639605,-90.757903,-89.828897,-0.92900607,2.9961608,2.9562226,3.0223889,2.9821599,0.01173723,6.5435301e-05,-0.0012025074,11.098071,5,True,Solve_Succeeded
43.43,figure8,2.9999762,0.015926368,-2.4980092,3.0110692,0.031894727,-2.4767822,3.0129206,0.022434695,-2.4807991,0.011093001,0.015968359,0.021227015,0.0018513407,-0.0094600319,-0.0040169058,-2.7023854,-0.84468079,-90.855614,-89.828897,-1.0267169,2.9961608,2.9562226,3.0223889,2.9821599,0.01173723,6.5435301e-05,-0.0012025074,11.098071,5,True,Solve_Succeeded
43.44,figure8,2.9999762,0.015926368,-2.4980092,3.0114321,0.022304211,-2.4783392,3.0135196,0.012783332,-2.4821189,0.011455864,0.0063778436,0.019669955,0.0020875111,-0.0095208795,-0.0037796656,-2.7186147,-0.88295544,-90.953629,-89.828897,-1.1247316,2.9961608,2.9562226,3.0223889,2.9821599,0.01173723,6.5435301e-05,-0.0012025074,11.098071,5,True,Solve_Succeeded
43.45,figure8,2.9998912,-0.034071816,-2.5042591,3.0117474,0.012699147,-2.4799105,3.0140749,0.0031260019,-2.4834471,0.011856289,0.046770963,0.024348667,0.0023274917,-0.0095731452,-0.0035366573,-2.7294382,-0.9212179,-91.051951,-90.366094,-0.68585738,2.9961608,2.9562226,3.0223889,2.9821599,0.01173723,6.5435301e-05,-0.0012025074,11.098071,5,True,Solve_Succeeded
43.46,figure8,2.9998912,-0.034071816,-2.5042591,3.0120151,0.0030789551,-2.4814958,3.0031035,0.0036476688,-2.4798383,0.012123923,0.037150771,0.022763284,-0.0089115639,0.00056871374,0.0016575064,-2.7348555,-0.95946604,-91.150583,-90.366094,-0.78448984,2.9961608,2.9562226,3.0223889,2.9821599,0.01173723,6.5435301e-05,-0.0012025074,11.098071,5,True,Solve_Succeeded
43.47,figure8,2.9998912,-0.034071816,-2.5042591,3.0122347,-0.0065569915,-2.4830989,3.0031318,-0.0056548921,-2.4810562,0.012343531,0.027514824,0.021160243,-0.0091029171,0.00090209939,0.0020427302,-2.7330281,-0.99005319,-91.24983,-90.366094,-0.88373667,2.959348,3.0202731,3.0877574,2.9835604,0.020631754,0.037152462,-0.00064907781,10.273468,5,True,Solve_Succeeded
43.48,figure8,2.9998912,-0.034071816,-2.5042591,3.0124061,-0.016209198,-2.4847239,3.003114,-0.014964936,-2.4822917,0.012514901,0.017862618,0.019535247,-0.0092920092,0.0012442618,0.0024321429,-2.7217126,-1.0036327,-91.35006,-90.366094,-0.98396671,2.959348,3.0202731,3.0877574,2.9835604,0.020631754,0.037152462,-0.00064907781,10.273468,5,True,Solve_Succeeded
43.49,figure8,2.9998912,-0.034071816,-2.5042591,3.0125294,-0.025877821,-2.4863708,3.0030496,-0.024278645,-2.4835438,0.012638198,0.0081939943,0.017888293,-0.0094797456,0.001599177,0.002827065,-2.7009158,-1.0002002,-91.451268,-90.366094,-1.0851744,2.959348,3.0202731,3.0877574,2.9835604,0.020631754,0.037152462,-0.00064907781,10.273468,5,True,Solve_Succeeded
43.5,figure8,2.9993374,-0.084048705,-2.5105084,3.0126049,-0.035562728,-2.4880398,3.0029338,-0.033597597,-2.4848181,0.013267548,0.048485978,0.022468638,-0.0096711308,0.0019651307,0.0032216773,-2.6706452,-0.97975098,-91.553439,-90.903855,-0.6495844,2.959348,3.0202731,3.0877574,2.9835604,0.020631754,0.037152462,-0.00064907781,10.273468,5,True,Solve_Succeeded
43.51,figure8,2.9993374,-0.084048705,-2.5105084,3.0126332,-0.045263488,-2.4897307,3.0027957,-0.040554984,-2.4887463,0.013295883,0.038785218,0.020777698,-0.0098375086,0.0047085035,0.00098439741,-2.6309095,-0.94227989,-91.656552,-90.903855,-0.75269684,2.959348,3.0202731,3.0877574,2.9835604,0.020631754,0.037152462,-0.00064907781,10.273468,5,True,Solve_Succeeded
43.52,figure8,2.9993374,-0.084048705,-2.5105084,3.0126148,-0.054979461,-2.4914482,3.0025862,-0.04981217,-2.490148,0.013277472,0.029069245,0.019060193,-0.01002867,0.0051672903,0.0013002336,-2.5797022,-0.89688794,-91.75996,-90.903855,-0.85610558,2.9992742,3.0187832,3.0511734,3.1021877,0.030443312,-0.0070886974,0.0010578496,9.929546,5,True,Solve_Succeeded
43.53,figure8,2.9993374,-0.084048705,-2.5105084,3.0125503,-0.06470989,-2.4931979,3.0023328,-0.059086004,-2.4915774,0.013212964,0.019338816,0.017310554,-0.010217558,0.0056238859,0.0016204595,-2.5145617,-0.85469963,-91.862899,-90.903855,-0.95904392,2.9992742,3.0187832,3.0511734,3.1021877,0.030443312,-0.0070886974,0.0010578496,9.929546,5,True,Solve_Succeeded
43.54,figure8,2.9993374,-0.084048705,-2.5105084,3.0124409,-0.074453986,-2.4949797,3.00203,-0.068373433,-2.4930324,0.013103508,0.0095947197,0.01552872,-0.01041091,0.0060805525,0.0019473172,-2.4354865,-0.81570946,-91.965363,-90.903855,-1.0615084,2.9992742,3.0187832,3.0511734,3.1021877,0.030443312,-0.0070886974,0.0010578496,9.929546,5,True,Solve_Succeeded
43.55,figure8,2.9983149,-0.13397307,-2.516756,3.0122879,-0.084211027,-2.4967938,3.0016859,-0.0776673,-2.4945215,0.013972933,0.04976204,0.019962254,-0.010601978,0.0065437272,0.0022722521,-2.3424746,-0.77991217,-92.067353,-91.443013,-0.62433989,2.9992742,3.0187832,3.0511734,3.1021877,0.030443312,-0.0070886974,0.0010578496,9.929546,5,True,Solve_Succeeded
43.56,figure8,2.9983149,-0.13397307,-2.516756,3.012093,-0.093980365,-2.4986402,3.0032003,-0.097885843,-2.4996353,0.01377802,0.039992702,0.018115809,-0.0088926175,-0.0039054776,-0.00099505039,-2.2355246,-0.7473027,-92.168868,-91.443013,-0.72585555,2.9992742,3.0187832,3.0511734,3.1021877,0.030443312,-0.0070886974,0.0010578496,9.929546,5,True,Solve_Succeeded
43.57,figure8,2.9983149,-0.13397307,-2.516756,3.0118584,-0.10376131,-2.500509,3.0028525,-0.10759798,-2.5012876,0.013543476,0.030211755,0.016247015,-0.0090059558,-0.0038366638,-0.00077859245,-2.118439,-0.72362331,-92.269882,-91.443013,-0.8268698,3.0121959,2.8890037,2.9355063,2.9985147,0.0073848083,-0.04189512,-0.0009027575,11.183227,6,True,Solve_Succeeded
43.58,figure8,2.9983149,-0.13397307,-2.516756,3.0115869,-0.11355328,-2.5023826,3.0024688,-0.11732575,-2.5029522,0.013272003,0.020419783,0.014373426,-0.0091181647,-0.003772468,-0.00056958115,-1.9978691,-0.71893002,-92.370387,-91.443013,-0.92737481,3.0121959,2.8890037,2.9355063,2.9985147,0.0073848083,-0.04189512,-0.0009027575,11.183227,6,True,Solve_Succeeded
43.59,figure8,2.9983149,-0.13397307,-2.516756,3.0112806,-0.12335622,-2.5042608,3.0020472,-0.12707165,-2.5046228,0.012965668,0.010616849,0.012495246,-0.0092334249,-0.0037154328,-0.00036201928,-1.8739118,-0.73338335,-92.470463,-91.443013,-1.0274505,3.0121959,2.8890037,2.9355063,2.9985147,0.0073848083,-0.04189512,-0.0009027575,11.183227,6,True,Solve_Succeeded
43.6,figure8,2.996824,-0.1838137,-2.5230011,3.0109415,-0.1331704,-2.5061436,3.0015942,-0.13683035,-2.5062995,0.014117482,0.050643304,0.016857424,-0.0093473476,-0.0036599548,-0.00015587343,-1.7465584,-0.766984,-92.570194,-91.984404,-0.5857899,3.0121959,2.8890037,2.9355063,2.9985147,0.0073848083,-0.04189512,-0.0009027575,11.183227,6,True,Solve_Succeeded
43.61,figure8,2.996824,-0.1838137,-2.5230011,3.0105718,-0.14299644,-2.5080312,2.9920985,-0.15630718,-2.5166964,0.013747768,0.040817263,0.014969863,-0.018473261,-0.013310746,-0.008665226,-1.6158009,-0.81973241,-92.669668,-91.984404,-0.68526371,3.0121959,2.8890037,2.9355063,2.9985147,0.0073848083,-0.04189512,-0.0009027575,11.183227,6,True,Solve_Succeeded
43.62,figure8,2.996824,-0.1838137,-2.5230011,3.010174,-0.15283511,-2.5099106,2.9912532,-0.16644696,-2.5186132,0.013349972,0.030978593,0.013090452,-0.01892077,-0.013611856,-0.008702608,-1.4901262,-0.87727026,-92.769359,-91.984404,-0.78495488,2.894846,2.9254981,2.8813686,2.7886875,-0.033814784,0.027749979,-0.00093043501,10.340286,5,True,Solve_Succeeded
43.63,figure8,2.996824,-0.1838137,-2.5230011,3.0097506,-0.1626872,-2.5117661,2.9903732,-0.17660581,-2.5204976,0.012926576,0.021126504,0.011234945,-0.019377433,-0.013918619,-0.0087314356,-1.3799175,-0.92205064,-92.869727,-91.984404,-0.88532256,2.894846,2.9254981,2.8813686,2.7886875,-0.033814784,0.027749979,-0.00093043501,10.340286,5,True,Solve_Succeeded
43.64,figure8,2.996824,-0.1838137,-2.5230011,3.0093034,-0.1725535,-2.5135978,2.9894651,-0.18678563,-2.5223559,0.012479359,0.011260204,0.0094033065,-0.019838268,-0.014232138,-0.008758171,-1.2851804,-0.95407774,-92.97071,-91.984404,-0.98630619,2.894846,2.9254981,2.8813686,2.7886875,-0.033814784,0.027749979,-0.00093043501,10.340286,5,True,Solve_Succeeded
43.65,figure8,2.9948649,-0.23353946,-2.5292425,3.0088339,-0.18243458,-2.5154056,2.98854,-0.19698574,-2.5241936,0.013969006,0.051104872,0.013836932,-0.020293892,-0.01455116,-0.0087880712,-1.2059204,-0.97335633,-93.072259,-92.528874,-0.54338503,2.894846,2.9254981,2.8813686,2.7886875,-0.033814784,0.027749979,-0.00093043501,10.340286,5,True,Solve_Succeeded
43.66,figure8,2.9948649,-0.23353946,-2.5292425,3.0083433,-0.19233081,-2.5171895,2.990622,-0.18408444,-2.5245444,0.013478479,0.041208644,0.012052952,-0.017721364,0.0082463759,-0.0073548852,-1.1421436,-0.97989164,-93.174334,-92.528874,-0.64545962,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.340286,5,True,Solve_Succeeded
43.67,figure8,2.9948649,-0.23353946,-2.5292425,3.0078333,-0.20224199,-2.5189298,2.9897692,-0.19346003,-2.5262763,0.012968384,0.031297466,0.010312664,-0.018064036,0.0087819563,-0.0073464488,-1.0873558,-0.96910172,-93.276884,-92.528874,-0.74800918,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.434188,5,True,Solve_Succeeded
43.68,figure8,2.9948649,-0.23353946,-2.5292425,3.007305,-0.21216757,-2.5206021,2.9889017,-0.20284237,-2.5279286,0.012440104,0.021371891,0.0086403673,-0.018403275,0.0093251967,-0.0073265213,-1.0336218,-0.9353815,-93.379846,-92.528874,-0.85097196,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.434188,5,True,Solve_Succeeded
43.69,figure8,2.9948649,-0.23353946,-2.5292425,3.0067594,-0.22210702,-2.5222065,2.988019,-0.21222992,-2.529507,0.011894499,0.011432435,0.0070360364,-0.018740389,0.0098771019,-0.00730051,-0.98095277,-0.87873072,-93.483179,-92.528874,-0.95430502,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.434188,5,True,Solve_Succeeded
43.7,figure8,2.9924378,-0.28311926,-2.5354793,3.0061973,-0.23205948,-2.5237428,2.9871155,-0.22162164,-2.5310181,0.013759537,0.051059782,0.011736497,-0.019081767,0.010437834,-0.0072752786,-0.92936055,-0.79914932,-93.586841,-93.077281,-0.50955989,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.434188,5,True,Solve_Succeeded
43.71,figure8,2.9924378,-0.28311926,-2.5354793,3.0056197,-0.24202368,-2.5252113,3.0007514,-0.23755201,-2.525248,0.013181895,0.041095573,0.010268008,-0.004868276,0.0044716708,-3.6665425e-05,-0.87885702,-0.69663735,-93.690792,-93.077281,-0.61351031,2.6870212,2.7979032,2.7929844,2.6817392,-0.0022951889,0.049978608,-5.4492477e-06,10.434188,5,True,Solve_Succeeded
43.72,figure8,2.9924378,-0.28311926,-2.5354793,3.0050271,-0.25199823,-2.5266278,3.0003595,-0.24718199,-2.5264343,0.01258931,0.031121029,0.0088515702,-0.0046675347,0.0048162396,0.00019350585,-0.82831212,-0.58931416,-93.794988,-93.077281,-0.7177065,2.9214434,2.7621942,2.844478,2.8534836,0.0032228999,-0.037857348,-0.002253654,10.304608,5,True,Solve_Succeeded
43.73,figure8,2.9924378,-0.28311926,-2.5354793,3.0044202,-0.26198162,-2.5280115,2.9999621,-0.25681551,-2.5275928,0.0119824,0.021137636,0.0074678151,-0.0044580787,0.0051661063,0.00041875489,-0.77632924,-0.4993252,-93.899429,-93.077281,-0.8221477,2.9214434,2.7621942,2.844478,2.8534836,0.0032228999,-0.037857348,-0.002253654,10.304608,5,True,Solve_Succeeded
43.74,figure8,2.9924378,-0.28311926,-2.5354793,3.0037999,-0.27197241,-2.5293626,2.9995588,-0.26646567,-2.5287219,0.011362107,0.011146847,0.006116717,-0.004241123,0.0055067451,0.00064071907,-0.72290044,-0.42666987,-94.004145,-93.077281,-0.92686372,2.9214434,2.7621942,2.844478,2.8534836,0.0032228999,-0.037857348,-0.002253654,10.304608,5,True,Solve_Succeeded
43.75,figure8,2.9895431,-0.33252212,-2.5417107,3.0031672,-0.28196943,-2.5306811,2.9991474,-0.27613341,-2.5298228,0.013624047,0.050552685,0.011029566,-0.0040197344,0.0058360209,0.00085832343,-0.6680179,-0.3713475,-94.109167,-93.630498,-0.47866912,2.9214434,2.7621942,2.844478,2.8534836,0.0032228999,-0.037857348,-0.002253654,10.304608,5,True,Solve_Succeeded
43.76,figure8,2.9895431,-0.33252212,-2.5417107,3.002523,-0.29197182,-2.5319669,3.0051652,-0.28314806,-2.5354243,0.012979854,0.0405503,0.009743721,0.002642278,0.0088237532,-0.0034574158,-0.61167391,-0.33335733,-94.214527,-93.630498,-0.58402888,2.9214434,2.7621942,2.844478,2.8534836,0.0032228999,-0.037857348,-0.002253654,10.304608,5,True,Solve_Succeeded
43.77,figure8,2.9895431,-0.33252212,-2.5417107,3.0018681,-0.30197906,-2.5332362,3.0049803,-0.29273973,-2.536613,0.012324985,0.030543055,0.0084744359,0.0031122241,0.0092393276,-0.0033767794,-0.55972948,-0.31139566,-94.320288,-93.630498,-0.68979043,3.1367545,2.9923272,2.9807564,2.9594224,-0.042503156,-0.027695973,-0.00248642,11.653631,6,True,Solve_Succeeded
43.78,figure8,2.9895431,-0.33252212,-2.5417107,3.001203,-0.31199102,-2.5345285,3.0047901,-0.30233401,-2.53781,0.011659896,0.020531093,0.0071821613,0.0035870694,0.00965701,-0.0032814793,-0.52664007,-0.30225573,-94.426557,-93.630498,-0.79605881,3.1367545,2.9923272,2.9807564,2.9594224,-0.042503156,-0.027695973,-0.00248642,11.653631,6,True,Solve_Succeeded
43.79,figure8,2.9895431,-0.33252212,-2.5417107,3.0005283,-0.32200758,-2.5358455,3.0045933,-0.31192946,-2.5390286,0.010985151,0.010514538,0.0058651719,0.0040650298,0.010078123,-0.003183145,-0.51302884,-0.30580627,-94.533353,-93.630498,-0.90285547,3.1367545,2.9923272,2.9807564,2.9594224,-0.042503156,-0.027695973,-0.00248642,11.653631,6,True,Solve_Succeeded
43.8,figure8,2.9861813,-0.38171716,-2.5479354,2.9998441,-0.33202879,-2.5371872,3.0043883,-0.32151857,-2.5402739,0.013662746,0.049688372,0.01074826,0.0045442448,0.010510217,-0.003086686,-0.51889006,-0.32205585,-94.640683,-94.189415,-0.451268,3.1367545,2.9923272,2.9807564,2.9594224,-0.042503156,-0.027695973,-0.00248642,11.653631,6,True,Solve_Succeeded
43.81,figure8,2.9861813,-0.38171716,-2.5479354,2.9991503,-0.34205491,-2.5385536,3.0056486,-0.33109907,-2.5403695,0.012969004,0.039662248,0.0093818394,0.0064982342,0.010955844,-0.0018159066,-0.54421789,-0.35101321,-94.748539,-94.189415,-0.55912395,3.1367545,2.9923272,2.9807564,2.9594224,-0.042503156,-0.027695973,-0.00248642,11.653631,6,True,Solve_Succeeded
43.82,figure8,2.9861813,-0.38171716,-2.5479354,2.9984466,-0.35208635,-2.5399368,3.0054972,-0.34068089,-2.5416088,0.012265284,0.029630809,0.0079986841,0.0070505998,0.011405466,-0.0016720138,-0.5891488,-0.38742043,-94.856746,-94.189415,-0.66733046,2.9989479,2.9991469,2.9119642,2.8934469,-0.043353834,0.0042111765,-0.00027477458,10.869412,6,True,Solve_Succeeded
